1.000000	0.177885	0.000699
1.025000	0.465728	0.107577
1.050000	0.214782	0.063952
1.075000	0.236841	0.033056
1.100000	0.260437	0.026505
1.125000	0.295162	0.005344
1.150000	0.318973	0.136055
1.175000	0.344572	0.014528
1.200000	0.387554	0.012181
1.225000	0.422251	0.004950
1.250000	0.471060	0.004181
1.275000	0.543885	0.013219
1.300000	0.573003	0.047187
1.325000	0.634151	0.002513
1.350000	0.679370	0.010110
1.375000	0.765758	0.012325
1.400000	0.867803	0.019680
1.425000	1.048271	0.033709
1.450000	1.093132	0.062578
1.475000	1.151321	0.162584
1.500000	1.723231	0.083681
1.525000	1.803593	0.063338
1.550000	1.801108	0.023706
1.575000	1.720295	0.076495
1.600000	1.368891	0.023471
1.625000	1.194750	0.032811
1.650000	1.047947	0.039009
1.675000	0.930680	0.019525
1.700000	0.821856	0.015832
1.725000	0.764837	0.010288
1.750000	0.702322	0.008280
1.775000	0.676903	0.005968
1.800000	0.623887	0.011610
1.825000	0.607346	0.008558
1.850000	0.573270	0.002808
1.875000	0.541916	0.007704
1.900000	0.525707	0.003548
1.925000	0.497692	0.003889
1.950000	0.478251	0.002531
1.975000	0.457467	0.001719
2.000000	0.441593	0.005785
