2.000000	0.941672
1.990000	0.946934
1.980000	0.952233
1.970000	0.957298
1.960000	0.962108
1.950000	0.967060
1.940000	0.972412
1.930000	0.977608
1.920000	0.982055
1.910000	0.986114
1.900000	0.990159
1.890000	0.993172
1.880000	0.995034
1.870000	0.997083
1.860000	0.997752
1.850000	0.996788
1.840000	0.996040
1.830000	0.992611
1.820000	0.989326
1.810000	0.985526
1.800000	0.980193
1.790000	0.974450
1.780000	0.965486
1.770000	0.957894
1.760000	0.948460
1.750000	0.938573
1.740000	0.927909
1.730000	0.916420
1.720000	0.905661
1.710000	0.893297
1.700000	0.881387
1.690000	0.870801
1.680000	0.857973
1.670000	0.847281
1.660000	0.837028
1.650000	0.827123
1.640000	0.817844
1.630000	0.808603
1.620000	0.801617
1.610000	0.796006
1.600000	0.790874
1.590000	0.786965
1.580000	0.784868
1.570000	0.784204
1.560000	0.784834
1.550000	0.786964
1.540000	0.790814
1.530000	0.796516
1.520000	0.804090
1.510000	0.813437
1.500000	0.824344
1.490000	0.836583
1.480000	0.850290
1.470000	0.866321
1.460000	0.884523
1.450000	0.902947
1.440000	0.920699
1.430000	0.939356
1.420000	0.956203
1.410000	0.971800
1.400000	0.983402
1.390000	0.990805
1.380000	0.993341
1.370000	0.989345
1.360000	0.976896
1.350000	0.960626
1.340000	0.934681
1.330000	0.902617
1.320000	0.867806
1.310000	0.825268
1.300000	0.785902
1.290000	0.741972
1.280000	0.700015
1.270000	0.661492
1.260000	0.624932
1.250000	0.592015
1.240000	0.564115
1.230000	0.541277
1.220000	0.521638
1.210000	0.506539
1.200000	0.500716
1.190000	0.499603
1.180000	0.505048
1.170000	0.518979
1.160000	0.543382
1.150000	0.580444
1.140000	0.634569
1.130000	0.706202
1.120000	0.792413
1.110000	0.877054
1.100000	0.926710
1.090000	0.902728
1.080000	0.792378
1.070000	0.621793
1.060000	0.448515
1.050000	0.300139
1.040000	0.200277
1.030000	0.137576
1.020000	0.088479
1.010000	0.064534
1.000000	0.044095
0.990000	0.031793
0.980000	0.026500
0.970000	0.020024
0.960000	0.014132
0.950000	0.009971
0.940000	0.008495
0.930000	0.012006
0.920000	0.010400
0.910000	0.008197
0.900000	0.006666
0.890000	0.006858
0.880000	0.006893
0.870000	0.005976
0.860000	0.008112
0.850000	0.006097
0.840000	0.003878
0.830000	0.004196
0.820000	0.002746
0.810000	0.004681
0.800000	0.006100
0.790000	0.006499
0.780000	0.010286
0.770000	0.004209
0.760000	0.003190
0.750000	0.007028
0.740000	0.005146
0.730000	0.002873
0.720000	0.005183
0.710000	0.008566
0.700000	0.005899
0.690000	0.012979
0.680000	0.008071
0.670000	0.007301
0.660000	0.003756
0.650000	0.009408
0.640000	0.003183
0.630000	0.007439
0.620000	0.005490
0.610000	0.006482
0.600000	0.006383
0.590000	0.005971
0.580000	0.008257
0.570000	0.006884
0.560000	0.011619
0.550000	0.006648
0.540000	0.003817
0.530000	0.006316
0.520000	0.002748
0.510000	0.003082
0.500000	0.008730
0.490000	0.003146
0.480000	0.006414
0.470000	0.007787
0.460000	0.008642
0.450000	0.010074
0.440000	0.005318
0.430000	0.007115
0.420000	0.007738
0.410000	0.004572
0.400000	0.005829
0.390000	0.002319
0.380000	0.008259
0.370000	0.008087
0.360000	0.010340
0.350000	0.011763
0.340000	0.009985
0.330000	0.008932
0.320000	0.010089
0.310000	0.008228
0.300000	0.007772
0.290000	0.012019
0.280000	0.004023
0.270000	0.004717
0.260000	0.012032
0.250000	0.009409
0.240000	0.006564
0.230000	0.007921
0.220000	0.004234
0.210000	0.012132
0.200000	0.013198
0.190000	0.008495
0.180000	0.001293
0.170000	0.000817
0.160000	0.009738
0.150000	0.018870
0.140000	0.013253
0.130000	0.002523
0.120000	0.006729
0.110000	0.020486
